ATR,7.046735,9.936597,1.629364,5.775109,6.103856,-15.02367,-4.077518,7.617182,1.009679,6.25023,12.23667,6.282996,10.02073,5.185197,13.55288,7.742407,3.308035,20.77996,11.0964,-1.214606,5.934319,-1.014498,10.44552,8.291454,41.0944,10.62835,7.568067,559.8123,15.78807,619.9324
ATR,0.9181216,8.137571,19.47796,23.34414,4.369491,6.804167,4.474121,13.99939,7.080389,16.98446,-0.009290529,5.405763,23.92784,8.364819,1.850307,9.669332,4.484566,13.10049,8.634898,10.76735,-0.3996729,6.670731,4.954406,4.935915,-0.8819593,-9.91015,-5.043027,-0.5805493,4.992854,-6.469684
ATR,12.77437,0.1512579,32.15044,14.97027,11.25417,14.17692,14.16765,17.26356,17.08247,58.30079,28.61503,13.78131,7.581628,17.52992,9.226518,9.568874,16.73468,14.76166,5.785318,11.41446,13.48614,11.12934,6.960429,10.75765,627.0241,131.992,392.4237,1181.249,13.27423,2.100716
ATR,-1.412194,-2.649359,-4.035649,-8.698523,-1.782172,-5.307467,-10.40038,-4.224515,-0.7626093,-4.370753,-6.41378,-6.40191,-9.796339,-6.709772,-2.67849,-6.850494,-2.569245,-11.78731,-2.425173,-5.406223,-6.440219,-6.167597,-12.36424,-7.008306,-6.888168,-1.569351,-3.619663,-4.646616,-2.266568,4.096834
MDM2,1276.425,1359.359,1378.109,1123.621,1179.099,1008.312,1125.221,1080.565,1133.102,1211.507,1200.507,1188.136,131.3263,125.4501,100.9698,315.9104,351.4351,271.0168,848.6887,709.0894,719.9753,700.5562,709.874,662.1948,-4.455478,19.513,-8.657861,-8.606326,-5.860792,-5.281105
MDM2,80.36774,66.74269,99.51414,76.25456,88.58823,78.09038,146.8515,141.4657,168.8859,107.1187,90.7154,89.74466,159.8844,130.9291,126.1311,99.31263,101.3886,108.4866,106.1361,121.3964,110.4327,143.6124,102.2119,93.61863,336.3454,1330.204,514.392,-4.076424,90.60367,4.361761
MDM2,18.75115,9.002971,24.8005,2.115638,11.19969,16.25914,30.60477,11.35977,4.941536,11.89353,11.03966,-1.710944,9.019765,17.47772,-5.700719,12.45111,10.92157,-0.8986183,13.32627,11.16035,1.400064,4.093019,5.866657,-1.818722,3.652318,1.269246,0.4467184,23.49892,6.487469,84.8196
MDM2,8402.046,8220.456,9116.298,7641.331,8402.046,8496.726,8897.251,12327.65,7956.99,12604.68,9482.064,6753.643,4549.326,4203.583,7012.324,6145.619,7990.916,7693.253,9460.072,9893.894,7859.489,7352.238,11578.43,8335.234,2546.491,2747.947,2793.604,2036.249,2978.787,2581.926
RB1,-10.52131,-7.47439,-10.34815,-6.195909,-9.997526,1.537534,-5.858675,-8.086639,0.184121,-7.730979,-13.93815,6.540282,-9.141615,8.321305,-12.61415,-8.444501,-1.996591,-8.226923,-2.85148,-7.616905,-7.755752,-3.793736,-10.07889,-17.38571,-1.213899,3.465607,-3.396223,20.12214,6.858201,8.935555
TP53,2.990558,6.489711,1.547148,15.69719,-2.927247,1.897742,2.335817,-8.446754,-7.352962,-13.38516,-0.0806068,-1.268541,-4.101864,15.31017,4.290148,6.891283,-8.84532,5.915854,2.216777,10.95581,2.170446,13.35411,8.817339,-3.079908,-6.47173,7.443323,23.78034,119.2614,25.15288,-0.4623715
GADD45A,5.055204,0.6892197,9.189903,9.42819,2.827242,-4.681604,-6.352297,-0.1715939,-0.4452524,10.63101,-5.974072,-7.567355,4.170862,15.47795,-6.30593,-0.7885035,5.774076,20.11548,-0.7439216,12.30554,7.064467,1.813999,-3.433382,3.933304,87.81239,-2.425173,94.86721,0.3922966,-3.561813,23.67443
GADD45A,20.46435,25.27216,17.22407,26.67324,36.70097,29.12841,18.09759,23.19887,15.19437,28.46168,8.431062,15.32373,3.192322,16.85286,19.80125,13.17848,16.43201,15.72508,15.3807,17.92366,17.09229,26.98064,8.261606,16.79821,219.0151,208.6673,1087.624,257.1497,175.4676,37.23069
GADD45G,2172.649,1817.499,2440.89,2618.862,2319.617,2037.564,2721.165,2375.03,1951.859,2863.986,1866.639,1966.935,2411.967,1531.16,2026.347,2337.306,2042.545,2277.422,4505.891,3756.692,4223.428,2372.863,2270.173,2503.934,69.64372,-2.999517,-2.683813,-3.421394,1.95248,-6.05691
SFN,19.98614,11.10473,14.6559,26.90318,18.97298,6.665724,121.854,81.22261,104.4152,200.0857,108.46,136.0061,5.140626,8.785227,-1.809736,11.96612,6.347351,-2.114259,14.64303,-0.9194536,10.22947,-3.537494,-0.3665191,6.620354,111.8563,4.640699,17.45026,69.50626,-0.3612497,326.8632
CHEK1,146.4931,180.0996,166.5163,187.804,198.0202,187.804,191.5713,184.8994,175.5462,196.0044,163.2608,189.5657,160.5585,154.7798,178.4205,149.9038,134.077,113.3124,100.0844,116.6891,104.4449,156.4521,159.6173,167.232,-2.234222,-11.86418,6.019166,-13.03944,-9.176009,-2.626634
CHEK2,10.80476,2.353903,4.618495,11.96005,12.66238,2.353903,11.30704,39.64259,7.857599,3.952811,4.109062,2.813293,6.236945,7.852404,7.188011,3.611579,2.589026,8.285921,6.233175,7.090985,8.429586,7.953416,4.896844,10.70501,192.7282,194.1494,131.1801,764.0924,356.8205,98.26534
CHEK2,64.20499,37.36623,65.38019,46.65661,53.38611,17.19722,28.98778,24.0214,48.84665,19.63397,28.58215,5.907312,23.97387,10.86348,54.31317,17.52322,14.89246,20.08256,18.18227,-7.760478,23.71092,5.813182,14.65218,24.4643,20.27963,101.2822,210.93,1396.395,7.690794,570.642
CHEK2,20.57801,11.47969,39.20028,21.58986,15.92268,12.51741,49.47381,83.65036,62.95113,73.01607,38.20167,34.94086,22.5249,24.05194,12.3437,8.062538,15.55171,16.40605,28.99369,22.01108,24.82726,26.7062,27.58821,23.16207,9.454808,7.679341,150.0187,4.77877,1.59286,14.89666
PCNA,-4.813715,-1.277423,8.652045,17.08536,6.016849,8.615157,-0.7020492,6.710324,10.52899,7.998886,-0.2534963,7.816088,-0.666453,-5.576775,0.1184388,0.4373741,1.985627,-4.882385,-1.753941,-1.673165,-1.724518,0.5294271,-6.736878,4.256418,35.29171,10.76735,27.10609,27.04553,31.46303,4.919673
PCNA,340.5211,280.7201,305.1653,433.9265,449.7567,345.8466,222.7268,154.4091,204.8877,188.6363,206.2172,193.0659,564.3563,626.8006,668.7262,723.8983,620.3929,484.8806,808.5647,850.1953,766.5549,616.8835,555.4446,554.7073,-2.652692,-11.28045,-7.045829,-11.79077,-8.413311,-8.727753
PCNA,12.37069,24.29987,-2.871796,12.14612,25.05937,1.412335,15.33902,0.08488036,9.702824,10.54827,32.19037,-4.007589,4.794931,9.172168,6.261578,4.093019,-1.392851,-3.44428,4.495246,0.3477466,2.261394,4.558568,-5.479645,-7.841892,338.5099,1179.913,70.87476,51.55921,8.562401,25.29326
CDC25A,46.82085,34.79778,40.88897,9.57783,11.07942,12.87354,73.96731,73.45223,81.2924,177.2975,200.7762,246.3093,5.402527,-3.996543,3.709565,-11.40115,-3.819214,-12.1169,30.26992,22.30811,18.91398,20.99501,26.52618,25.70078,757.6987,827.8398,330.9367,355.0919,310.5969,661.3627
CDC25A,331.9176,331.9176,346.2681,340.5211,391.3294,420.0431,912.9868,1043.821,893.8251,1126.563,998.577,1054.275,569.942,682.758,560.556,631.9074,729.1216,774.4492,310.5969,320.9583,341.7758,438.5676,373.7552,379.5736,-8.504243,-2.983806,-9.35239,-9.635621,-11.46434,-14.13303
CCNA2,1165.8,1273.767,1162.21,1163.219,1286.791,1293.33,585.688,510.2147,551.255,457.6411,646.0439,759.1324,571.6193,601.2921,614.1725,718.1838,638.739,672.7487,650.2807,609.9621,724.5142,730.2238,597.6779,707.9628,215.4406,31.78129,52.03065,18.01284,8.527626,-5.493587
WEE1,1744.751,1941.597,1695.097,1560.91,1585.48,1570.354,1526.257,1470.373,1601.261,1285.637,1118.783,1222.364,758.728,651.3976,698.8649,726.342,692.9021,704.1183,873.7303,754.152,842.8236,536.71,625.5515,523.8483,-7.542624,5.492764,-15.93798,-0.02286475,-0.1264493,25.72952
PKMYT1,5.650983,-1.384816,-0.7690714,-0.6430689,2.159895,-2.443665,-5.284885,-1.013831,-1.777129,-8.130953,-7.477017,-0.3692024,2.175851,2.799442,-4.721705,-3.333509,-1.138293,-7.893275,6.56071,-5.257447,-0.07609961,8.551167,3.312559,-7.47523,-8.26699,9.994705,-1.615547,7.013342,618.0256,9.001968
PKMYT1,389.341,407.2292,396.0128,389.6091,484.3391,344.8474,303.9228,349.3217,233.7944,574.8253,222.3103,260.8238,242.7447,123.4215,211.3241,177.7642,205.6936,216.7137,450.8501,401.4221,263.9537,119.7723,299.048,147.1591,4.85554,8.208126,108.0857,7.471917,130.2579,58.48789
CCNB1,-0.9554107,1.046175,5.010835,12.15803,-5.586932,3.661774,-9.005088,-2.113815,5.636922,-12.52088,-7.078344,0.8057033,14.63925,17.51475,11.6697,4.811468,9.780388,21.9037,-6.017095,-5.671182,3.290551,10.38517,6.190302,8.262724,18.87061,-1.143687,-1.71793,321.7431,19.00747,35.29857
CCNB2,85.388,92.19477,111.9964,39.64259,51.4615,38.34832,38.39505,34.71863,35.41611,23.39675,23.73048,31.79254,34.20358,30.87825,26.94643,53.96176,41.54456,32.95369,31.61614,30.41387,31.36459,21.78922,17.15871,23.4167,3.337131,42.36493,17.35084,6.639792,9.098186,162.129
CCNB3,28.00481,38.74633,53.6539,54.66652,51.78487,60.06824,48.80671,46.01246,26.00298,54.25814,42.09344,36.40186,28.41113,11.31275,28.86723,16.29176,21.37987,11.10966,10.23528,13.15956,18.12,7.89198,12.32357,2.511794,-2.933591,172.9279,0.1539337,11.00063,3.865245,-0.812735
CCNB3,-5.010993,-12.02822,-3.650175,-10.89909,-0.4152224,-0.4749036,-2.13194,-7.894076,4.511303,-2.490208,-9.891396,0.2847097,-2.923042,-2.370473,-9.008159,-0.3022552,1.730345,-2.739544,6.311753,-4.443251,-2.056572,11.90436,-11.54971,-6.572004,-4.837409,1.6755,-0.4629641,-3.002157,8.942778,7.590997
CCNB3,3958.972,3548.081,3399.245,4116.129,4058.207,4279.655,2424.681,2459.309,2306.688,2241.932,2432.542,2652.412,2782.604,2632.454,3019.07,5130.364,4417.262,4124.635,2062.958,2184.603,2176.519,2726.469,2863.986,2733.45,45.20943,48.7706,9.481129,13.05564,115.7507,2.570164
PLK1,22.8547,2.959561,14.01449,18.21074,16.24111,13.12791,12.04244,19.99852,6.641282,8.061273,5.497122,-7.994743,23.75275,19.81155,3.582209,1.656244,11.56161,9.910095,2.487673,5.326428,7.619644,8.952641,3.790157,6.298777,45.50992,21.51275,-0.3411615,891.7288,283.6335,376.5692
CDC25B,-2.53529,-0.1066828,-1.718516,27.08742,-2.433294,0.6059057,-5.542857,8.908467,4.822681,-5.487353,2.171639,1.164291,328.9201,284.1192,327.0542,405.9919,297.2497,297.846,9.448219,-9.807752,-6.671554,11.54158,4.783362,-10.44204,-12.86699,-2.655591,-8.799686,6.959328,11.62139,131.5361
CDC25B,-2.991045,-2.247529,3.509331,12.91847,6.396666,-4.759068,4.464497,1.851844,1.372103,-12.99094,5.433967,-5.176455,6.290676,0.4658923,-9.626796,-9.111023,-0.1311142,9.265902,0.5284612,-0.1134651,2.877583,-2.247529,-9.232717,-2.652065,28.64598,-0.3827918,-10.90423,26.2212,21.00915,24.63465
CDC25C,-5.768156,-6.162627,-3.743347,3.078771,-6.364731,-5.251731,-0.3734873,5.12885,-0.3518292,-3.383885,4.553228,10.70957,-6.40957,-2.333259,3.671224,-2.179204,-5.573285,-5.619211,-3.917984,-7.290001,-2.753237,-0.6441935,-1.203505,9.313874,2.637755,6.0459,1.064901,5.810499,1.406893,-1.569351
CDC25C,-10.8179,-14.60294,-8.736859,-9.191797,-5.0564,-5.118466,-6.158467,-3.964515,-11.55562,-6.461356,-4.34887,-7.147485,2.317935,-7.94173,-17.7304,-7.18882,-12.69398,-1.414836,-0.4421709,-13.32519,-11.66145,-7.450635,-13.43813,-15.17678,-7.823431,-12.40973,-8.11839,-5.341865,-7.091424,-7.248572
CDC25C,45.65739,29.39168,26.4784,14.66582,5.503326,26.75921,-10.00164,-0.1978691,-5.711093,-10.64013,1.834986,-13.55143,2.876751,-5.600891,-8.393636,-13.94455,0.7878426,1.579577,9.331615,0.9047491,-13.97222,-8.141978,-10.3363,-5.630974,3.952811,1.973135,1.133731,-2.841933,4.284185,-5.899836
YWHAB,-5.381252,-1.107324,-0.4650945,-3.499792,-4.817511,-0.001250419,-7.747295,-2.834621,-0.8339891,-12.21225,-4.68912,-4.430325,-15.10995,0.9561,-5.046954,0.5051784,-5.808779,-6.583674,-5.452589,-7.992516,-3.476766,-3.518488,1.21513,-2.005352,-9.173819,-0.7386734,-1.676683,-5.941789,-6.753672,-10.98299
YWHAB,-2.224798,11.00215,-7.808482,11.63103,3.693281,-3.324277,-7.250186,1.46878,6.643401,-1.814172,-2.487787,-1.895558,-5.973377,-2.915666,-0.6959314,-8.480384,-4.329505,-4.337352,-6.592676,-4.640943,0.9686092,-2.352489,-4.213728,3.121797,-7.036782,19.64359,12.6007,158.0822,49.02671,-2.14568
YWHAH,1.883843,-2.028842,-4.137306,-10.812,1.21083,-0.7594253,14.21984,6.851762,2.969754,-1.664416,0.4136951,6.245876,-6.853698,9.830407,-7.254735,2.340538,-3.005213,4.83012,5.473136,-5.578916,-1.055432,-0.6851903,-6.227445,-8.325555,4.874754,842.8236,13.41449,19.05604,4.88436,-2.790178
YWHAG,-9.593167,-13.85398,-5.266398,-6.291689,-12.62132,-12.55134,3.89605,-8.750677,-11.21378,-6.020028,1.198914,-13.71095,-7.954897,-13.47338,-0.3092437,-9.441163,-4.616527,-9.125284,-10.68332,-5.796241,-6.125687,-11.36133,-5.681932,3.429088,-7.678902,-3.869979,-11.87823,-16.09149,-18.78895,-10.02608
YWHAG,5.561372,30.47774,38.29983,18.12837,21.3426,6.746224,22.63683,22.44922,10.00415,25.22679,33.88165,50.2547,56.04036,30.98458,30.98458,36.70097,20.60113,45.61933,31.19201,12.02463,26.00298,20.66295,12.562,17.77837,2381.456,2581.926,2347.376,2108.766,1542.125,2103.92
YWHAE,-1.897145,6.614259,-4.431559,-13.60993,-0.6900246,-2.306747,-2.619581,-5.835247,-0.2357577,1.749891,-0.6776084,-1.655288,0.01055709,-1.545388,-5.542857,-5.018801,-16.7163,-9.079532,-1.202854,-5.792867,-6.092298,9.77022,-8.210088,3.437762,-5.421609,2.815929,1.896117,-1.118579,-3.015693,-11.35512
YWHAE,356.2483,257.1497,368.887,964.7963,1049.431,658.3062,11.00687,-6.615184,8.726213,4.298115,4.31147,24.99468,12.74424,6.311753,9.581502,31.81329,27.92562,24.40613,154.1556,152.765,133.0929,49.69337,45.68271,42.76477,-4.495206,10.48071,-4.435542,3.646277,1.156549,-8.394601
YWHAE,9.724977,3.051446,7.677164,14.43886,4.035983,7.791149,1651.434,1670.737,1744.751,800.73,673.5131,669.7632,-5.992752,0.5593974,4.470855,0.9973392,-2.501651,-4.442534,1.832378,3.702659,1.572454,-1.039573,3.719107,6.143958,7.229095,46.23343,61.97691,10.61045,49.13678,54.46512
YWHAQ,36.31405,43.9646,49.44183,29.20869,47.39105,22.12519,19.6743,29.32706,13.68447,24.04315,37.79137,19.87227,27.01222,35.11845,32.48209,27.15832,38.79879,19.29663,33.25309,38.29983,45.72241,20.65905,30.73801,14.35808,729.4976,616.656,14.24178,1212.769,198.8726,100.1268
YWHAZ,-3.212366,7.127599,-3.297283,2.652336,-13.53929,-6.164423,18.30664,-10.71948,12.84103,6.242048,-12.68913,16.69434,5.371357,-2.620119,-7.750818,7.384352,-0.4386507,-2.974307,14.13894,-2.480934,-5.017392,-6.47173,-8.745438,-7.46815,16.07762,29.60598,3.990086,32.58332,4.6802,4.639738
YWHAZ,41.84931,41.27524,38.27269,49.90012,53.2773,28.36383,35.36002,27.05687,41.56863,59.09401,44.43826,71.60804,70.77309,40.90901,48.28091,58.37583,53.19847,51.44508,55.05143,53.55654,46.31021,38.42838,59.46651,48.69667,-3.114178,-3.821961,14.59435,-1.952057,2.993475,-9.581222
BUB1,-8.363166,-5.47039,-7.644145,-3.51078,-5.895666,14.27717,-1.664416,-7.477846,-2.590414,-4.22381,-2.802767,-4.77078,0.987263,9.972302,-1.718516,3.357788,-8.477081,-5.614709,0.9561,-4.10887,2.449918,-0.2893516,-4.837409,9.105478,0.1103173,-2.560745,-4.745971,4.435087,6.917409,-4.17682
BUB3,231.4434,191.2243,225.8307,158.3004,162.6588,209.9782,166.3726,99.66676,197.3302,185.9061,159.8844,141.6193,195.0532,155.2129,170.4176,222.4496,186.997,175.5462,200.7068,258.7179,255.1141,239.6722,222.8986,280.1225,192.4834,123.7059,31.48195,16.82891,172.9279,39.88123
BUB3,4.028512,2.565646,-2.153171,3.994001,-0.6632051,3.836112,43.09906,48.3615,55.50011,29.76199,32.94761,33.4578,4.456189,-0.2296033,-0.870977,6.438501,-1.785785,12.38494,15.6641,14.73617,19.48232,8.340649,1.024873,13.1752,156.9144,183.0488,3.003433,131.6728,42.43467,63.02613
BUB3,-15.66685,-10.23245,-11.30779,8.01911,-9.753572,-5.713369,0.7590739,-6.904013,-9.281622,-5.058959,-1.567823,-3.179666,-5.167215,3.414654,-10.03098,6.363042,-9.153872,-4.525922,3.465607,3.508714,-0.2331662,-0.986367,9.402792,8.83272,4.183187,-6.497623,-9.708262,-9.562116,-2.770428,-3.416517
BUB3,173.5654,189.1919,241.745,217.4563,249.4059,241.8208,325.9685,307.9998,384.4705,188.0004,322.1901,344.2926,152.4256,126.2682,199.2218,116.7822,153.2395,93.90634,437.0929,586.3343,702.3436,536.8815,397.026,456.6917,-7.639011,-9.099407,-8.731024,-6.867354,-7.784796,0.7957449
BUB1B,-6.464728,5.691781,-6.140648,15.0497,8.249736,14.38134,8.288424,5.916867,-3.368765,-0.9775146,-0.1195943,-1.188483,-9.900764,17.54667,-0.5863268,-0.7740493,-8.797827,-11.50892,-1.597448,8.892045,4.184756,-3.080395,-2.606214,6.645666,55.43733,-2.588413,2.267879,21.20974,2.830317,-0.4091613
MAD2L1,0.9988406,9.328271,13.50525,8.611112,2.841742,-2.80204,-0.9775146,-4.949811,0.2125702,1.568211,15.60134,5.744269,-6.924761,-15.86839,-5.818288,-5.003668,-4.354518,-6.443124,-9.282682,-4.019786,-4.421792,-1.169773,-0.552831,-12.30124,50.68321,69.54285,15.66007,0.2715459,87.40755,95.20452
MAD2L1,-2.296151,12.62555,4.566215,-0.2675743,8.163145,0.8335693,16.02483,8.173415,24.93735,9.035366,6.380058,16.91807,-9.194747,2.263188,4.714287,-3.079908,0.6936961,6.567907,4.575219,10.4049,6.170312,-3.349235,1.697576,2.382586,407.9522,715.2549,443.5384,522.0834,561.6646,-4.081676
MAD2L2,-0.5082407,-12.23722,-3.9276,-7.669806,-7.845786,-2.298099,3.214935,19.33953,-5.918725,-2.980378,11.12934,2.728973,1.269246,-10.2236,-4.806075,-6.391722,4.563782,4.869505,6.486484,10.62835,4.379163,-2.806785,5.299804,1.108152,-8.371886,-4.632318,-4.330415,2.984499,-2.696054,-5.237522
MAD1L1,-2.508708,-1.602463,6.79422,0.8447599,-6.045538,-5.322624,-11.71698,16.54039,5.183729,34.50346,-1.668762,1.30458,46.27914,47.12523,33.17357,49.87683,35.8181,34.2702,47.23929,53.10089,24.3134,117.1262,128.0684,101.7086,-3.757042,19.50717,227.2256,-4.332386,-7.358206,-2.283763
MAD1L1,324.3079,411.5167,327.9703,661.3627,726.1497,679.1702,756.4764,720.5472,713.0568,927.0038,709.6537,831.2387,1299.515,1391.409,1637.712,1586.11,1622.672,1395.506,667.1552,709.6537,684.1522,665.1194,652.7045,659.2512,201.1347,201.5245,46.11729,14.40307,21.754,40.44445
TTK,8.192898,-8.233857,19.25554,1.397218,5.344996,-6.460592,6.591311,3.691808,-1.830692,3.726117,7.409399,11.90291,3.531829,16.98257,5.80761,5.910228,-7.023333,5.48131,0.7494207,6.058024,6.631308,0.4782972,-3.544204,3.923744,121.1308,15.70578,8.308216,79.49155,25.03626,11.16349
SMC1A,-9.086543,-6.184242,-3.316746,3.387654,-4.037876,-0.0960693,0.9756226,5.478049,0.2822886,-0.5823303,-0.2851257,9.581502,-3.368078,-5.078629,0.8427188,14.88476,1.267265,-15.89175,-5.244176,-4.19659,1.049668,11.81556,12.67282,-3.722216,31.35888,24.86687,39.1196,687.3845,13.68673,8.471333
SMC3,116.2913,66.56401,106.8372,97.28595,91.83087,98.49194,61.67775,62.61209,77.39748,79.99992,78.23501,101.0652,81.74957,69.64372,132.9876,76.80431,117.9766,112.6377,157.9655,199.7216,181.1392,116.5317,112.2326,160.1309,64.5833,160.9024,2.671085,-6.279469,-9.697893,2.521656
SMC3,7.208931,-11.6557,-3.319318,5.985808,4.398463,0.7819873,0.5438922,0.7348483,3.962931,-4.422378,-6.137431,-10.14816,4.700481,-0.8009872,6.235744,8.61038,-8.539676,-5.137973,0.3115532,-12.77051,-10.64399,-17.85833,-0.5926836,-1.215012,-3.309068,20.50559,162.3705,6.398618,203.3772,17.01553
STAG1,1773.819,1864.484,1715.478,2186.353,1826.474,2120.301,3043.703,2791.655,3535.897,2466.905,3794.473,3708.113,1694.172,2115.258,2088.744,2349.355,1839.244,1833.335,779.7065,743.8187,843.5254,1044.364,939.3839,1044.767,1.422194,62.1409,0.8767822,-6.572004,9.35381,2.487673
STAG1,4.087893,1.936914,-2.99174,4.590262,-4.157043,7.554145,-0.8663414,10.33394,-1.6391,-2.789526,-0.5309905,11.0822,12.84698,2.821714,24.53887,-7.488722,2.13977,-3.979096,0.3976306,5.087385,-9.332649,-0.6301025,-5.08782,1.753641,3.990086,-5.054981,-4.019786,-4.302815,18.01622,15.58168
STAG2,17.16814,-4.747785,0.1565814,2.422429,1.342739,-6.22139,21.28057,31.66858,8.577197,22.03469,7.938356,25.47955,12.2566,37.42901,22.30448,20.80986,14.31264,29.9885,24.40613,25.72515,22.18824,8.052814,26.2212,25.31964,-6.214297,-13.05928,-15.16357,-4.167046,-12.18156,-7.692913
STAG2,267.9206,236.7907,240.655,190.8423,177.9039,148.3226,125.9418,144.8738,103.2078,133.1761,119.2614,134.7979,460.2154,304.8102,396.0128,639.386,605.9835,439.6535,153.0996,138.6006,156.6307,242.1167,245.3951,279.3531,7.87193,4.845398,7.154354,8.058798,-3.700018,3.1908
STAG2,-11.59286,-12.43406,7.198787,-1.320487,1.684557,-0.3923945,-14.39743,-4.376557,-6.713584,-4.086393,-7.594868,-11.36528,-9.707097,-10.39616,-8.969757,-5.620635,3.659535,-9.541235,-14.90402,-5.824574,-1.523496,-7.227238,-9.657406,-3.250633,-4.73092,4.280362,-3.992111,7.204716,-8.540369,2.630562
RAD21,-7.107738,-5.556818,11.17979,8.760593,-10.55158,-0.6100947,-1.783598,-2.039649,-7.304967,7.18064,-2.816003,2.235969,-1.424971,-5.351001,-7.498492,-3.295518,-3.125429,-1.94796,-6.183481,-6.844951,-2.219945,10.0236,-2.25771,-11.37365,1.473187,2.32778,-7.302536,29.60598,4.658201,4.808977
RAD21,206.171,190.7063,197.0937,343.7376,402.1494,244.6398,229.6695,279.3531,192.4834,288.5118,225.8307,209.0983,214.9675,105.8387,205.1882,177.2975,179.2735,269.584,511.8884,331.2781,380.2275,244.316,466.2535,316.8336,-14.51492,2.653217,-12.36619,-12.70325,-9.288458,-3.248453
ESPL1,-3.796497,-7.700673,-3.879684,-13.10462,-9.809298,-6.018564,-6.105882,-2.906511,-12.56907,-5.723883,-14.27826,-13.88233,-3.679919,-6.98725,1.882249,-6.343171,-15.33476,-7.4374,-11.16607,-8.232345,-8.76276,-7.485373,-10.98299,-2.444242,-1.971492,-9.704505,-8.14119,-6.961546,-7.177157,-5.328475
PTTG1,0.5305779,4.532521,-2.115599,8.812151,2.347974,9.583433,4.86206,10.31222,5.555932,23.6051,4.517869,26.67324,8.323646,9.352406,0.02823389,8.473417,-2.791943,-1.451416,0.9372414,2.255552,1.384788,3.608301,-7.012816,11.3794,32.26053,18.90779,5.939001,33.60728,688.1788,42.81516
ANAPC1,-13.05595,7.371992,-1.608272,-0.7346529,7.10193,1.539648,5.548549,-6.423069,-8.721405,-1.712166,-13.51173,-4.048267,-3.385229,-4.632318,-10.3839,-14.46244,8.634898,8.919412,-19.9896,-1.905151,-4.834077,-8.09469,-10.66345,-10.95982,2.286725,2.267879,0.8016676,17.10371,4.659959,7.495096
ANAPC10,119.4948,137.3632,86.02167,153.8567,144.7688,160.3172,9.734702,-5.356138,-0.9585121,-1.313863,16.94169,27.77935,12.51446,21.9554,12.85507,27.79557,33.147,28.17391,-4.551368,6.454981,-6.560901,6.591311,1.132975,4.391424,-6.469068,-3.994683,9.361287,-0.5146006,-13.93815,-3.300449
ANAPC2,-6.327885,-0.7124786,-2.705255,2.587605,-4.292361,3.593252,-0.456781,7.085708,-1.661021,-3.740402,5.26668,2.677382,-5.245008,-2.551713,4.823859,-5.890707,6.437064,-7.853048,-13.42719,1.202621,-5.560466,-3.89838,-12.38207,-13.51442,13.6771,12.98487,-1.834813,14.4704,361.8805,7.448362
ANAPC2,811.1348,737.2527,859.9894,825.8616,734.9086,640.8198,271.2608,222.0041,310.4922,203.1086,225.4128,227.6356,288.4216,379.7767,322.1901,256.878,219.3103,197.4667,493.0167,558.3063,479.3077,559.2071,520.0494,676.4404,-2.555831,-1.124064,4.8323,54.20374,294.2969,16.55264
ANAPC4,22.11853,3.832081,-3.975932,7.75503,1.357055,16.15076,17.97323,8.424084,-2.151024,6.437774,-2.433294,7.584875,81.90204,81.3634,90.4594,49.61497,59.39629,53.87213,-3.215497,-12.17831,0.01214069,14.98165,9.943302,3.048914,52.47175,-2.296783,14.95279,425.9234,263.4957,68.85262
ANAPC5,45.89407,19.92421,45.27256,18.5829,16.19163,21.69461,10.2673,13.49933,10.76377,9.149473,26.00937,23.87881,43.98831,36.36871,97.49383,29.71486,34.3135,18.55136,20.73943,8.889135,10.48693,37.03953,37.54293,16.74916,19.3458,9.478963,48.56671,7.796161,184.7157,3.154514
ANAPC7,338.8562,267.7627,373.1127,402.0278,388.3588,447.9219,317.9708,332.8581,401.3481,236.9236,411.5167,397.026,376.6632,486.3518,606.5062,487.3144,383.2094,394.0485,202.0905,194.0011,238.4062,403.0524,220.1981,253.6205,329.6035,118.773,478.064,337.9702,39.29305,-0.8948117
CDC16,5.708263,12.02463,13.25272,4.913761,13.42015,7.223709,18.595,24.3492,23.73519,10.86014,35.07677,22.42591,352.0018,350.1405,276.7766,448.6813,361.7622,348.8824,22.40628,7.732264,10.84209,52.08232,46.25406,45.19281,1635.474,18.85318,5.181835,15.53741,26.06737,11.48248
CDC16,1015.114,1077.705,990.1098,1010.974,1088.139,1157.075,517.1231,491.2355,662.1948,530.6093,709.3622,599.0808,447.9219,487.7535,449.7567,329.6035,305.1653,294.5353,545.541,471.9598,548.9543,786.0931,768.5856,740.1627,-12.07933,-8.097415,-8.782883,-2.350139,-2.965719,-11.68824
CDC16,-1.551167,-0.9351709,-1.189875,-3.085035,-6.355568,-5.048576,-1.560357,-4.907071,0.6791837,-5.561446,7.664524,11.33851,-2.402279,3.182852,7.152142,-7.56237,-6.207503,-1.702903,1.311255,-3.586921,0.1593102,-5.741956,10.07938,7.958041,1.96754,-2.113083,5.072439,2.774622,3.855484,13.52607
CDC23,2199.751,2329.111,2097.445,1738.961,1474.113,1892.399,547.5596,551.6157,617.604,555.9534,730.2238,668.1739,1011.439,1402.899,998.0236,1105.538,942.7268,1078.25,4287.401,4353.236,4859.236,3289.523,2819.868,3036.895,47.66317,20.15228,6.154798,183.3818,8.358045,0.6154158
